doctor_name,specialization,city,clinic,rating,reviews_count,experience_years,price,consultation_format,source,profile_url,price_segment
Аскаров Кайыр Дулатович,Стоматолог • Стоматолог-имплантолог • Стоматолог-хирург,Павлодар,"Цифровая стоматологическая клиника ""МЕДЕО""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/178639711701863699,unknown
Бануов Абдималик Барзуович,Хирург,Алматы,"Медицинский центр ""ELTAI CLINIC""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/569906971701845950,unknown
Сагандыкова Багдат Сериковна,Стоматолог,Костанай,"Стоматологический центр ""PROTETIKA""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/12705001701162151,unknown
Испосунова Гульмайрам Ахметкалиевна,Стоматолог,Костанай,"Стоматологический центр ""PROTETIKA""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/2120361701162810,unknown
Жумабаев Ерлан Амангельдинович,Стоматолог,Костанай,"Стоматологический центр ""PROTETIKA""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/801391401504781940,unknown
Чильдебаева Карлыгаш Маратовна,"ЛОР, Оториноларинголог",Алматы,"ЛОР-центр ""АЙ-МЕДИКУС"" в Мамыре",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/882924481510549906,unknown
Тусупаева Гульнара Сарсенбаевна,Нарколог • Психиатр • Психотерапевт,Астана,Городской центр психического здоровья,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/55296311538645679,unknown
Оспанова Александра Олеговна,Гематолог • Гематолог детский,Алматы,"Институт гастроэнтерологии, гепатологии и метаболизма ""INTERNA CLINIC""",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/699409001666198020,unknown
Джолмуханов Артур Зиапеденович,Терапевт,Шымкент,"Медицинский центр ""PREMIUM CLINIC"" на Дулати",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/490588961701337106,unknown
Каражанов Баглан Серикович,Анестезиолог-реаниматолог,Шымкент,"Медицинский центр ""PREMIUM CLINIC"" на Дулати",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/167127701701332862,unknown
Жакупова Жанат Ермековна,Психолог,Шымкент,"Медицинский центр ""PREMIUM CLINIC"" на Дулати",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/8475431701332531,unknown
Джумашев Зулпухар Хадырбаевич,"Невропатолог, Невролог",Алматы,"Медицинский центр ""KAZMED CLINIC"" в мкр.Аксай 5",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/360945641481261021,unknown
Шамедов Джангир Агалыевич,Уролог,Алматы,"Медицинский центр ""KAZMED CLINIC"" в мкр.Аксай 5",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/723754391692627734,unknown
Канназарова Шолпан Сериккызы,Гастроэнтеролог,Актобе (Актюбинск),"Медицинский центр ""KAZMED CLINIC"" в мкр.Аксай 5",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/828021181692699669,unknown
Самонова Тамара Ивановна,Хирург детский,Алматы,"Медицинский центр ""KAZMED CLINIC"" в мкр.Аксай 5",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/286672201481261021,unknown
Абдулова Майра Нигматуллаевна,Акушер-гинеколог,Алматы,"Медицинский центр ""KAZMED CLINIC"" в мкр.Аксай 5",0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/531566451481261021,unknown
Стыкулов Бекжан Абубакирович,Эндоскопист,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/45800041698662740,unknown
Анкежанова Гульмира Анкежанова,Гирудотерапевт,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/157073821698662629,unknown
Сарсекенов Сабит Женисович,Врач УЗИ • Врач ЭКГ,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/235081021509689563,unknown
Өтеуова Самал Акылбекқызы,Кардиолог,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/736139681698662133,unknown
Кожахметова Жанар Нуртаевна,Анестезиолог-реаниматолог,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/3606691698661971,unknown
Нахметова Айман,Врач общей практики (ВОП),Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/331148851698661832,unknown
Касымбекова Айжулдуз Еркимбековна,Терапевт,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/753337451698661647,unknown
Хамраев Зафаржан Сабиржанович,"Невропатолог, Невролог",Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/427212221698661287,unknown
Когалбаева Айнагул Кайргалиевна,Терапевт,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/733266331698661114,unknown
Төребекова Әлия Төребекқызы,Кардиолог,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/788410401698660921,unknown
Аксакалова Сауле Кемелжановна,Физиотерапевт,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/499908731698660784,unknown
Кобекбаева Эльмира Рахмбердиевна,Терапевт,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/918837541698660063,unknown
Сатылханова Жанар Алихановна,Терапевт,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/726355381698659925,unknown
Набиев Азиз Айвазович,Акушер-гинеколог,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/119727961698659811,unknown
Кулушева Айгерим Муратовна,Аллерголог • Пульмонолог • Терапевт,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/738376081698659469,unknown
Казарян Светлана Усиковна,Эндокринолог,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/799524281698659294,unknown
Сейданова Амина Багдадовна,"Невропатолог, Невролог",Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/711356551698659164,unknown
Аманбаев Мурат Жалгасович,Анестезиолог-реаниматолог,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/555241141698658993,unknown
Жамангозова Салтанат Умержановна,Кардиолог,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/926199051698658873,unknown
Саухимова Дана Исагалиевна,Терапевт,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/555674181698658519,unknown
Зейтказиева Салтанат Мукановна,Пульмонолог,Алматы,Городская клиническая больница №1,0.0,1.0,,,,doctor.kz,https://doctor.kz/doctors/725094451698658397,unknown
Кочеткова Татьяна Анатольевна,Акушер-гинеколог,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/999800091698658269,unknown
Махсутова Айгерим Махмудовна,Терапевт,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/798191991698658127,unknown
Буранқұлова Айгерим Сапарғалиқызы,Неонатолог,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/645145431698657834,unknown
Низамова Зухрагуль Адилжановна,Терапевт,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/3113931698657395,unknown
Мошқал Қажыбек Асқарбеқұлы,Хирург,Алматы,Городская клиническая больница №1,0.0,0.0,,,,doctor.kz,https://doctor.kz/doctors/877024211698656969,unknown
